datetime,nav,port_return,avg_long_ret,avg_short_ret,avg_prob,n_coins,n_swaps,L1,L1_rank,L1_prob,L1_ret,L1_action,L2,L2_rank,L2_prob,L2_ret,L2_action,L3,L3_rank,L3_prob,L3_ret,L3_action,L4,L4_rank,L4_prob,L4_ret,L4_action,L5,L5_rank,L5_prob,L5_ret,L5_action,S1,S1_rank,S1_prob,S1_ret,S1_action,S2,S2_rank,S2_prob,S2_ret,S2_action,S3,S3_rank,S3_prob,S3_ret,S3_action,S4,S4_rank,S4_prob,S4_ret,S4_action,S5,S5_rank,S5_prob,S5_ret,S5_action,closed_longs,closed_shorts
2026-02-04 12:00:00,1.1809746692874719,0.00910361082493303,-0.02973125796489893,-0.03883486878983196,0.51107377,95,4,SOL,4.3,0.51899,-0.034543751950889545,KEEP,BNB,6.2,0.51682746,-0.021910067436095693,KEEP,SNX,10.2,0.51754916,-0.026946107784431184,KEEP,DOT,11.8,0.51583093,-0.033311125916055895,KEEP,XLM,10.8,0.51608247,-0.03194523673702232,NEW,ZRX,86.7,0.5026629,-0.026064291920069427,KEEP,ZIL,95.0,0.4493323,-0.05930807248764414,KEEP,HBAR,86.9,0.50522435,-0.031889678948502476,NEW,FLOW,88.9,0.49857226,-0.04443997586969639,NEW,ARB,90.4,0.50352734,-0.03247232472324735,NEW,TRX,"EGLD,ATOM,ICP"
2026-02-04 16:00:00,1.1972825238344733,0.013808809766292951,0.015362034214126718,0.0015532244478337676,0.5171904,95,0,SOL,17.7,0.52069587,0.017135467183963637,KEEP,BNB,15.2,0.51976633,-0.021733206158877194,KEEP,SNX,20.4,0.52011937,0.030769230769230882,KEEP,DOT,14.8,0.5195662,0.024121295658166675,KEEP,XLM,12.9,0.51975423,0.026517383618149593,KEEP,ZRX,84.1,0.51245207,0.01338090990187335,KEEP,ZIL,95.0,0.49039727,-0.03327495621716292,KEEP,HBAR,69.4,0.5153273,0.025372802136657047,KEEP,FLOW,83.0,0.5112111,-0.012205387205387108,KEEP,ARB,82.0,0.5141362,0.01449275362318847,KEEP,,
2026-02-04 20:00:00,1.2024211300435796,0.004291891100731228,-0.018865890181386846,-0.023157781282118074,0.50416875,95,8,SOL,9.1,0.51240224,-0.023945751218478417,KEEP,BNB,2.0,0.5212954,-0.02880423427815315,KEEP,BTC,2.4,0.51798636,-0.01024656775963284,NEW,XRP,5.4,0.5153197,-0.0274651058081945,NEW,TRX,5.4,0.51614535,-0.003867791842475321,NEW,RENDER,89.2,0.4950381,-0.033354714560615784,NEW,JUP,89.9,0.49354616,-0.032490974729241895,NEW,BAND,89.9,0.49495858,-0.0038910505836575737,NEW,RVN,90.1,0.4947188,-0.022796352583586588,NEW,PEPE,94.2,0.48624158,-0.023255813953488524,NEW,"SNX,DOT,XLM","ZRX,ZIL,HBAR,FLOW,ARB"
2026-02-05 00:00:00,1.2015042719941766,-0.0007625099280895928,-0.0184589458003104,-0.017696435872220806,0.5113362,95,3,SOL,11.1,0.516989,-0.010529743812418557,KEEP,BNB,5.9,0.522117,-0.004417227186025441,KEEP,BTC,3.9,0.51890165,-0.026550371942749784,KEEP,XRP,5.0,0.51872057,-0.04550264550264549,KEEP,TRX,13.6,0.51677907,-0.005294740557712729,KEEP,BAND,91.8,0.50097835,-0.01171875,KEEP,PEPE,91.6,0.49849042,-0.023809523809523836,KEEP,COTI,85.8,0.50556093,-0.021754894851341522,NEW,SKL,87.7,0.50170106,-0.012211668928086783,NEW,DENT,92.2,0.50151694,-0.01898734177215189,NEW,,"RENDER,JUP,RVN"
2026-02-05 04:00:00,1.2167492885017215,0.012688274909120677,-0.005487961950154152,-0.01817623685927483,0.51553994,95,2,SOL,17.2,0.5183776,-0.006692265496434424,KEEP,BNB,7.8,0.52103406,-0.0038894250853512835,KEEP,BTC,5.5,0.5208748,-0.006548423443187401,KEEP,1INCH,15.0,0.5194013,-0.004743833017077814,NEW,MANA,16.0,0.5180764,-0.005565862708719838,NEW,BAND,91.5,0.50811493,-0.01976284584980237,KEEP,PEPE,90.5,0.5066854,-0.019512195121951237,KEEP,COTI,76.6,0.51316977,-0.016308376575240868,KEEP,SKL,86.5,0.50929916,-0.028846153846153855,KEEP,DENT,90.4,0.50959015,-0.006451612903225823,KEEP,"XRP,TRX",
2026-02-05 08:00:00,1.2088353897415072,-0.006504132638498894,-0.01443830037834315,-0.007934167739844256,0.51626617,95,6,BNB,16.4,0.5196413,-0.01156922008995065,KEEP,BTC,4.8,0.5206704,-0.006197279839337155,KEEP,ONE,14.1,0.5193484,-0.017985611510791366,NEW,SEI,14.7,0.51958716,-0.027093596059113212,NEW,RUNE,15.8,0.52005565,-0.009345794392523366,NEW,PEPE,76.2,0.5126332,-0.02736318407960192,KEEP,DENT,88.6,0.5116433,-0.01948051948051943,KEEP,AXS,86.8,0.50192475,-0.013698630136986245,NEW,BAT,86.9,0.5056539,0.01821192052980125,NEW,JUP,88.8,0.50767326,0.0026595744680850686,NEW,"SOL,1INCH,MANA","BAND,COTI,SKL"
2026-02-05 12:00:00,1.2193687458512763,0.008713639755386061,-0.04261754820801415,-0.051331187963400214,0.5183577,95,4,ONE,20.1,0.52055556,-0.04395604395604391,KEEP,SEI,22.5,0.52098495,-0.03544303797468351,KEEP,AVAX,17.8,0.52046025,-0.043196544276457916,NEW,SHIB,20.0,0.5203566,-0.04451510333863273,NEW,DOT,22.5,0.52024263,-0.045977011494252706,NEW,DENT,83.2,0.515931,-0.039735099337748436,KEEP,AXS,86.1,0.5090431,-0.0707671957671957,KEEP,BAT,94.9,0.49746865,-0.03658536585365857,KEEP,JUP,90.4,0.50704587,-0.08965517241379306,KEEP,YFI,79.9,0.51416606,-0.01991310644460531,NEW,"BNB,BTC,RUNE",PEPE
2026-02-05 16:00:00,1.2387582862182742,0.015901293544686966,-0.02623526995319727,-0.042136563497884236,0.51930094,95,3,ONE,30.4,0.52069634,-0.030651340996168508,KEEP,SEI,21.6,0.52165973,-0.022309711286089384,KEEP,AVAX,23.5,0.52076566,-0.019187358916478603,KEEP,SHIB,27.5,0.520506,-0.0266222961730449,KEEP,ADA,28.7,0.5208154,-0.03240564239420496,NEW,AXS,72.3,0.5148258,-0.044128113879003616,KEEP,BAT,72.6,0.51142204,-0.048945147679324896,KEEP,JUP,77.8,0.5126186,-0.04312354312354305,KEEP,ARB,68.8,0.51772934,-0.03100775193798444,NEW,NKN,72.9,0.51748884,-0.04347826086956519,NEW,DOT,"DENT,YFI"
2026-02-05 20:00:00,1.2516582570000612,0.010413630266133865,-0.03330003299395923,-0.04371366326009309,0.5205967,95,1,ONE,26.6,0.52190495,-0.02371541501976293,KEEP,SEI,31.5,0.5224246,-0.028187919463087074,KEEP,AVAX,32.5,0.5218798,-0.04257767548906777,KEEP,SHIB,27.4,0.5217701,-0.03931623931623918,KEEP,ADA,29.1,0.52170414,-0.03270291568163919,KEEP,AXS,67.8,0.5174125,-0.032762472077438654,KEEP,BAT,69.4,0.5162814,-0.041703637976929886,KEEP,JUP,78.8,0.51533604,-0.049939098660170544,KEEP,NKN,62.8,0.51961035,-0.06060606060606066,KEEP,UNI,73.6,0.5174643,-0.03355704697986572,NEW,,ARB
2026-02-06 00:00:00,1.2749073163915727,0.01857460633642467,0.010142339386798293,-0.008432266949626377,0.52086747,95,4,SHIB,34.3,0.5214807,0.019572953736654686,KEEP,ADA,29.5,0.5220938,0.014256619144602967,KEEP,BTC,25.2,0.522312,0.020004336363171005,NEW,ALGO,30.0,0.5220484,0.0,NEW,ICP,32.4,0.5217643,-0.003122212310437189,NEW,AXS,68.3,0.51876754,0.0015396458814471714,KEEP,BAT,68.0,0.5183052,0.0,KEEP,JUP,71.8,0.5171677,-0.01025641025641022,KEEP,UNI,73.3,0.5184196,-0.02777777777777779,KEEP,BNT,75.9,0.5179449,-0.005666792595391046,NEW,"ONE,SEI,AVAX",NKN
2026-02-06 04:00:00,1.2918285583319393,0.013272527126332336,0.022862117720017984,0.009589590593685648,0.5165872,95,8,ALGO,27.4,0.5199474,0.02601809954751122,KEEP,ICP,26.0,0.52023953,0.02595078299776299,KEEP,LTC,16.3,0.521907,0.017971246006389663,NEW,AVAX,18.1,0.52127755,0.01937046004842613,NEW,DOT,19.3,0.5211121,0.02499999999999991,NEW,AAVE,78.5,0.50594,-0.014076414823326777,NEW,XLM,79.2,0.5052241,-0.0013157894736842701,NEW,XRP,79.3,0.49922186,0.017798078437549103,NEW,LRC,79.4,0.50666547,0.0250696378830082,NEW,SKL,86.1,0.5012159,0.020472440944881987,NEW,"SHIB,ADA,BTC","AXS,BAT,JUP,UNI,BNT"
2026-02-06 08:00:00,1.2916436308164616,-0.00014315174740877484,0.028074590584389592,0.028217742331798367,0.5070821,95,7,LTC,18.6,0.5122565,0.03060023538642609,KEEP,TRX,6.3,0.5186226,0.00185804533630618,NEW,SNX,11.4,0.5193184,0.032727272727272494,NEW,ONE,14.0,0.5143925,0.03614457831325302,NEW,COMP,14.9,0.52039444,0.03904282115869018,NEW,LRC,82.1,0.49749804,0.024456521739130377,KEEP,SKL,84.9,0.49632782,0.0370370370370372,KEEP,FET,84.9,0.49835762,0.03796653796653793,NEW,STX,86.1,0.49091548,0.01940639269406419,NEW,PEPE,86.9,0.49735284,0.022222222222222143,NEW,"ALGO,ICP,AVAX,DOT","AAVE,XLM,XRP"
2026-02-06 12:00:00,1.2661606721930652,-0.019729094012787798,0.031214871122881505,0.0509439651356693,0.49596602,95,6,TRX,2.1,0.5169582,0.009643916913946615,KEEP,SNX,15.8,0.50234324,0.028169014084507005,KEEP,CRV,8.2,0.50350344,0.04421052631578948,NEW,KNC,8.3,0.5077772,0.03521594684385376,NEW,DGB,8.7,0.5066717,0.03883495145631066,NEW,SKL,81.9,0.48819953,0.03571428571428559,KEEP,STX,83.9,0.48603034,0.032101530421799085,KEEP,WLD,88.4,0.4856972,0.06833956219967963,NEW,XRP,89.3,0.48250747,0.10574393452206943,NEW,BAND,89.5,0.4858953,0.012820512820512775,NEW,"LTC,ONE,COMP","LRC,FET,PEPE"
2026-02-06 16:00:00,1.2892855472472582,0.018263776124194053,0.017565408190483644,-0.0006983679337104088,0.48766503,95,5,TRX,1.5,0.51314193,0.0018368846436442876,KEEP,SNX,10.7,0.49552512,0.03082191780821919,KEEP,NKN,4.7,0.5146178,0.019607843137254832,NEW,BNB,5.8,0.49659103,0.011701474201474271,NEW,1INCH,9.6,0.49653688,0.02385892116182564,NEW,SKL,82.8,0.4794324,-0.008620689655172487,KEEP,WLD,93.1,0.46961927,0.014992503748125996,KEEP,XRP,94.9,0.45900947,-0.037406648602207326,KEEP,THETA,87.7,0.47831124,0.004950495049504955,NEW,ZEC,90.5,0.47427955,0.02259249979119682,NEW,"CRV,KNC,DGB","STX,BAND"
2026-02-06 20:00:00,1.323953977901272,0.026889644988291272,0.025438530098739753,-0.0014511148895515191,0.48589328,95,5,TRX,1.1,0.5135437,0.005133846718005097,KEEP,NKN,6.2,0.5055492,0.09615384615384626,KEEP,BNB,7.2,0.49646038,-0.0024437630915880026,KEEP,AR,2.9,0.502325,0.009569377990430672,NEW,DGB,7.4,0.4984921,0.018779342723004744,NEW,WLD,86.8,0.4765389,-0.001969473165928215,KEEP,ZEC,84.5,0.4762466,-0.017396986155919447,KEEP,BAND,89.2,0.4748175,0.012145748987854255,NEW,BNT,90.5,0.47351384,0.008005336891260928,NEW,YFI,92.3,0.46967235,-0.008040201005025116,NEW,"SNX,1INCH","SKL,XRP,THETA"
2026-02-07 00:00:00,1.3116616908327137,-0.00928452746374464,-0.0072933673817834775,0.001991160081961163,0.49216875,95,4,TRX,1.7,0.5127634,0.002918642831083451,KEEP,BNB,2.5,0.5040021,0.0029366564720560984,KEEP,AR,8.3,0.50179094,0.0,KEEP,TAO,3.9,0.50331277,-0.03511801957397809,NEW,NEO,6.5,0.50158936,-0.00720411663807885,NEW,WLD,83.8,0.4836789,0.016526887025160475,KEEP,BAND,91.0,0.47936994,0.0,KEEP,BNT,86.1,0.4832603,-0.00496360026472531,KEEP,XRP,87.1,0.48120236,0.002585385766771031,NEW,PYTH,90.9,0.4797626,-0.004192872117400381,NEW,"NKN,DGB","ZEC,YFI"
2026-02-07 04:00:00,1.3265207600507316,0.011328431196755175,-0.024476691290725737,-0.03580512248748091,0.49716684,95,2,TRX,3.6,0.51301754,-0.004001455074572502,KEEP,BNB,8.8,0.50631756,-0.031343872318475574,KEEP,TAO,2.8,0.5139371,-0.029832935560859197,KEEP,NEO,5.8,0.5083443,-0.035245335176226744,KEEP,XTZ,4.6,0.50967735,-0.021959858323494674,NEW,WLD,94.5,0.4779206,-0.034457655908760154,KEEP,BAND,87.5,0.4864498,-0.020000000000000018,KEEP,XRP,92.0,0.48137665,-0.04092019543973946,KEEP,PYTH,85.4,0.48692203,-0.05052631578947364,KEEP,YFI,88.2,0.48355398,-0.033121445299431285,NEW,AR,BNT
2026-02-07 08:00:00,1.3281951586658534,0.0012622483307821006,-0.002922861777441854,-0.004185110108223955,0.51130265,95,3,BNB,12.9,0.5156704,-0.004354090966044333,KEEP,TAO,10.8,0.51876014,0.006150061500614923,KEEP,NEO,10.9,0.51661426,-0.008954154727793706,KEEP,XTZ,13.2,0.5163836,-0.011347175277643728,KEEP,ONE,13.2,0.5160841,0.0038910505836575737,NEW,WLD,89.6,0.5035869,-0.014827846192510541,KEEP,BAND,89.8,0.504029,-0.01632653061224487,KEEP,YFI,77.3,0.506847,0.0006920415224913601,KEEP,BNT,90.5,0.50483036,0.009536784741144277,NEW,NKN,91.2,0.5012818,0.0,NEW,TRX,"XRP,PYTH"
2026-02-07 12:00:00,1.3227275114308557,-0.004116599280854061,0.01803551281162612,0.02215211209248018,0.5098784,95,5,BNB,7.8,0.5162876,0.01036652509045144,KEEP,NEO,7.8,0.5176669,0.006505240332490114,KEEP,XTZ,6.3,0.5180321,0.02979242979242991,KEEP,XLM,7.1,0.5169178,0.021725239616613434,NEW,LTC,10.0,0.51570606,0.021788129226145703,NEW,BNT,90.9,0.4996263,0.006072874493927127,KEEP,NKN,89.0,0.5002,0.01851851851851838,KEEP,THETA,89.2,0.50044906,0.0344827586206895,NEW,DENT,91.5,0.4974955,0.027210884353741527,NEW,FLOW,93.9,0.4913129,0.02447552447552437,NEW,"TAO,ONE","WLD,BAND,YFI"
2026-02-07 16:00:00,1.320350153348952,-0.0017973150640315794,0.00479795488976067,0.006595269953792249,0.49697065,95,5,BNB,4.6,0.50990415,0.012346447866228738,KEEP,NEO,3.5,0.51286185,0.0014362657091562259,KEEP,TRX,2.9,0.51366115,0.007619738751814209,NEW,KNC,5.2,0.5120104,0.002587322121604174,NEW,AR,6.0,0.5115602,0.0,NEW,THETA,91.1,0.4791872,0.014285714285714235,KEEP,DENT,86.2,0.48528996,0.013245033112582849,KEEP,FLOW,92.4,0.4778362,-0.012158703071672328,KEEP,MANA,92.0,0.4788949,0.015180265654648917,NEW,ZEC,92.5,0.47862262,0.0024240397876875708,NEW,"XTZ,XLM,LTC","BNT,NKN"
2026-02-07 20:00:00,1.2980312886082914,-0.016903746846282177,-0.003612694760509827,0.013291052085772349,0.49450198,95,1,BNB,8.8,0.5049485,-0.004952170034757564,KEEP,NEO,3.5,0.51152575,-0.003944065973467192,KEEP,TRX,5.1,0.51143515,0.001800504141159509,KEEP,KNC,4.2,0.5110652,-0.010967741935483888,KEEP,AR,4.7,0.5112782,0.0,KEEP,THETA,90.9,0.4801258,-0.009389671361502372,KEEP,DENT,84.1,0.48447022,0.006535947712418277,KEEP,MANA,90.2,0.480695,-0.010280373831775713,KEEP,ZEC,85.8,0.48428172,0.00250156347717323,KEEP,EGLD,90.0,0.48074055,0.07708779443254832,NEW,,FLOW
2026-02-08 00:00:00,1.3123557452339032,0.011035524914788496,-0.006183769108272408,-0.017219294023060903,0.5011508,95,1,BNB,7.3,0.5095131,-0.006537867078825421,KEEP,NEO,5.0,0.5133145,0.0028797696184306165,KEEP,TRX,8.5,0.51238215,-0.004313443565779895,KEEP,KNC,3.9,0.51566833,-0.01304631441617743,KEEP,AR,8.3,0.51145834,-0.00990099009900991,KEEP,DENT,90.8,0.48748463,-0.01948051948051943,KEEP,MANA,81.6,0.49424133,-0.02738432483474973,KEEP,ZEC,91.5,0.48735434,0.0032855063422749797,KEEP,EGLD,95.0,0.45652995,-0.04373757455268401,KEEP,QNT,91.7,0.48659974,0.0012204424103736677,NEW,,THETA
2026-02-08 04:00:00,1.3075259920474482,-0.003680216438260109,-0.0013165296797574611,0.0023636867585026477,0.509282,95,3,BNB,14.4,0.51344955,0.0007000949017534897,KEEP,TRX,13.6,0.5146755,0.0003610108303249149,KEEP,KNC,8.6,0.51853085,-0.0026437541308657053,KEEP,AR,18.6,0.5151485,-0.0050000000000000044,KEEP,SEI,10.8,0.51442254,0.0,NEW,ZEC,94.4,0.4893878,-0.001575194826728521,KEEP,EGLD,93.0,0.49126846,-0.008316008316008316,KEEP,QNT,93.0,0.49414262,0.019503275940880638,KEEP,ZRX,90.1,0.5006593,0.0018399264029438367,NEW,STX,93.0,0.49327198,0.00036643459142560175,NEW,NEO,"DENT,MANA"
2026-02-08 08:00:00,1.313389315166464,0.004484288002439251,0.00925183476172049,0.004767546759281238,0.5090682,95,2,TRX,12.6,0.5147523,0.005052327679538227,KEEP,KNC,6.5,0.5177306,0.0072895957587806315,KEEP,AR,10.0,0.51604164,0.005025125628140614,KEEP,COTI,12.4,0.5149799,0.006504065040650486,NEW,ICX,15.3,0.51402175,0.02238805970149249,NEW,ZEC,91.3,0.49587798,-0.0040272357386034185,KEEP,EGLD,91.2,0.4941722,0.002096436058700357,KEEP,QNT,94.9,0.4842884,0.014347631146315987,KEEP,ZRX,86.7,0.50065964,0.023875114784205786,KEEP,STX,88.6,0.49879664,-0.012454212454212521,KEEP,"BNB,SEI",
2026-02-08 12:00:00,1.3155432479765234,0.0016399804575738738,-0.012276438824415804,-0.013916419281989677,0.50085086,95,5,TRX,5.9,0.513065,0.0017953321364452268,KEEP,KNC,6.5,0.51313984,-0.019736842105263164,KEEP,AR,8.5,0.5128697,-0.020000000000000018,KEEP,SNX,4.4,0.51287794,-0.0068259385665528916,NEW,FIL,6.2,0.5115666,-0.01661474558670817,NEW,QNT,91.2,0.483279,-0.008840430234271501,KEEP,ZRX,90.9,0.48407656,-0.026905829596412634,KEEP,XRP,91.7,0.48133284,-0.008535242290748979,NEW,HBAR,94.1,0.47139508,-0.019037546271813865,NEW,ZIL,94.8,0.4548213,-0.006263048016701411,NEW,"COTI,ICX","ZEC,EGLD,STX"
