Date,1INCH-USD,AAVE-USD,ADA-USD,ALGO-USD,ANKR-USD,APE-USD,APT-USD,AR-USD,ARB-USD,ATOM-USD,AVAX-USD,AXS-USD,BAND-USD,BAT-USD,BCH-USD,BNB-USD,BNT-USD,BONK-USD,BTC-USD,CELO-USD,CHZ-USD,CKB-USD,COTI-USD,CRO-USD,CRV-USD,DASH-USD,DENT-USD,DGB-USD,DOGE-USD,DOT-USD,EGLD-USD,ENJ-USD,EOS-USD,ETC-USD,ETH-USD,FET-USD,FIL-USD,FLOKI-USD,FLOW-USD,FTM-USD,GALA-USD,HBAR-USD,HOT-USD,ICP-USD,ICX-USD,INJ-USD,JUP-USD,KAS-USD,KAVA-USD,KNC-USD,KSM-USD,LDO-USD,LEO-USD,LINK-USD,LRC-USD,LTC-USD,MANA-USD,MINA-USD,MKR-USD,NEAR-USD,NEO-USD,NEXO-USD,NKN-USD,OKB-USD,ONDO-USD,ONE-USD,ONT-USD,OP-USD,PENDLE-USD,PYTH-USD,QNT-USD,RENDER-USD,RUNE-USD,RVN-USD,SAND-USD,SC-USD,SEI-USD,SHIB-USD,SKL-USD,SNX-USD,SOL-USD,STORJ-USD,STX-USD,SUI-USD,SUSHI-USD,THETA-USD,TIA-USD,TRX-USD,UNI-USD,VET-USD,WIF-USD,WLD-USD,XDC-USD,XLM-USD,XRP-USD,XTZ-USD,YFI-USD,ZEC-USD,ZIL-USD,ZRX-USD
2024-06-01,0.4842030107975006,104.03025817871094,0.44997501373291016,0.1881210058927536,0.04291899874806404,1.2920809984207153,0.0007379999733529985,43.08562088012695,0.0013539999490603805,8.323975563049316,35.76011276245117,7.915020942687988,1.770787000656128,0.2417609989643097,463.0711975097656,601.30419921875,0.8122850060462952,3.300000025774352e-05,67706.9375,0.8166999816894531,0.15095500648021698,0.015560000203549862,0.12540000677108765,0.11178400367498398,0.47087401151657104,29.97076416015625,0.0013680000556632876,0.011284999549388885,0.16019999980926514,7.058611869812012,38.616390228271484,0.3123199939727783,0.808709979057312,29.532154083251953,3813.198974609375,2.107429027557373,5.792257785797119,0.0002519999979995191,0.8931009769439697,0.7873820066452026,0.04294599965214729,0.09991999715566635,0.001643999945372343,12.07162094116211,0.21816399693489075,24.50266456604004,0.00088900001719594,0.13760900497436523,0.6552280187606812,0.635670006275177,30.29697608947754,2.433712959289551,5.939795017242432,18.41452407836914,0.2704469859600067,83.43401336669922,0.4492810070514679,0.8356789946556091,2677.092041015625,7.36962890625,14.544075012207031,1.419711947441101,0.12025199830532074,48.03932189941406,1.4080649614334106,0.0010310000507161021,0.28779399394989014,2.472278118133545,6.09522008895874,0.40819400548934937,90.94046020507812,10.040284156799316,6.011682987213135,0.028015000745654106,0.4374760091304779,0.0067449999041855335,0.4927760064601898,2.499999936844688e-05,0.07892400026321411,2.8944029808044434,166.03067016601562,0.5292360186576843,0.011487999930977821,0.0003000000142492354,1.172234058380127,2.097177028656006,0.00867099966853857,0.11247800290584564,0.00013499999477062374,0.0336650013923645,3.275583028793335,4.8119330406188965,0.037275999784469604,0.10631799697875977,0.5183129906654358,0.9376590251922607,6908.82470703125,26.82942008972168,0.023584000766277313,0.5200009942054749
2024-06-02,0.46896201372146606,103.24113464355469,0.4464940130710602,0.18261800706386566,0.043466001749038696,1.2793500423431396,0.0007399999885819852,43.44157409667969,0.0013549999566748738,8.289015769958496,34.932491302490234,7.762287139892578,1.722538948059082,0.2432740032672882,458.3445739746094,603.026611328125,0.804157018661499,3.199999991920777e-05,67751.6015625,0.8043889999389648,0.14170600473880768,0.015309000387787819,0.12438099831342697,0.10986500233411789,0.45369499921798706,29.350862503051758,0.0013559999642893672,0.010882999747991562,0.15720100700855255,6.989039897918701,37.98149490356445,0.29855599999427795,0.7996699810028076,28.934589385986328,3780.89599609375,2.085134983062744,5.808423042297363,0.00024399999529123306,0.8769389986991882,0.7711430191993713,0.04368700087070465,0.09919700026512146,0.0016299999551847577,11.868753433227539,0.2162889987230301,24.239412307739258,0.0008950000046752393,0.147366002202034,0.6560450196266174,0.6313459873199463,30.083850860595703,2.3516130447387695,5.9295501708984375,18.148576736450195,0.2625519931316376,83.05375671386719,0.4418469965457916,0.8142290115356445,2641.82421875,7.194225788116455,14.473980903625488,1.4026249647140503,0.12153699994087219,47.03655242919922,1.3796559572219849,0.0010310000507161021,0.28478801250457764,2.3830180168151855,5.8518829345703125,0.4246380031108856,91.50731658935547,9.924842834472656,5.91657018661499,0.027698000892996788,0.4363029897212982,0.0067079998552799225,0.4794130027294159,2.499999936844688e-05,0.07838399708271027,2.7253170013427734,163.24990844726562,0.5165079832077026,0.012918000109493732,0.0003000000142492354,1.1206949949264526,2.0672249794006348,0.008623999543488026,0.11472199857234955,0.00013499999477062374,0.033319998532533646,3.19986891746521,4.681023120880127,0.03689799830317497,0.10519800335168839,0.5134819746017456,0.9259880185127258,6880.7314453125,26.365123748779297,0.02311900071799755,0.5085830092430115
2024-06-03,0.4625360071659088,100.97738647460938,0.45703598856925964,0.18373900651931763,0.04237600043416023,1.3072140216827393,0.0008200000156648457,43.007286071777344,0.0013760000001639128,8.336576461791992,35.04046630859375,8.26423168182373,1.7035690546035767,0.24266499280929565,464.8462829589844,626.4329833984375,0.806833028793335,3.199999991920777e-05,68804.78125,0.8084859848022461,0.14494900405406952,0.01537100039422512,0.13997499644756317,0.10932599753141403,0.4557870030403137,29.5609130859375,0.0013749999925494194,0.011094000190496445,0.15828199684619904,7.010249137878418,38.617305755615234,0.29840898513793945,0.8010669946670532,28.62844467163086,3766.38916015625,2.1391921043395996,5.789131164550781,0.0002690000110305846,0.8776609897613525,0.8046600222587585,0.04526500031352043,0.10135900229215622,0.001639000023715198,11.97701644897461,0.20962700247764587,24.98681640625,0.0009219999774359167,0.16908299922943115,0.656827986240387,0.6620420217514038,31.237499237060547,2.2995519638061523,5.95606803894043,17.613609313964844,0.2636300027370453,82.7983627319336,0.45135000348091125,0.8626400232315063,2576.9091796875,7.118687152862549,14.66899585723877,1.433218002319336,0.12287600338459015,46.582916259765625,1.3715790510177612,0.001032999949529767,0.28731998801231384,2.401031017303467,6.052430152893066,0.4272429943084717,90.53773498535156,10.006152153015137,5.988854885101318,0.028265999630093575,0.4535770118236542,0.006603000219911337,0.5037879943847656,2.4000000848900527e-05,0.07667499780654907,2.622899055480957,164.9234619140625,0.5226430296897888,0.012470999732613564,0.0003000000142492354,1.1174039840698242,2.120790958404541,0.009177999570965767,0.11343400180339813,0.00013800000306218863,0.03367900103330612,3.2677459716796875,4.821908950805664,0.036681000143289566,0.10532700270414352,0.5200999975204468,0.9263929724693298,6951.50048828125,25.485740661621094,0.023145999759435654,0.5032410025596619
2024-06-04,0.4804680049419403,103.12757873535156,0.46148499846458435,0.18621499836444855,0.043310001492500305,1.3216040134429932,0.0008009999874047935,46.32099151611328,0.0014120000414550304,8.535199165344238,36.07328796386719,8.16290283203125,1.772434949874878,0.24330399930477142,477.09332275390625,686.201416015625,0.8303520083427429,3.300000025774352e-05,70567.765625,0.8311319947242737,0.14481300115585327,0.019236000254750252,0.1440880000591278,0.11137799918651581,0.4647879898548126,29.987150192260742,0.0014100000262260437,0.011278999969363213,0.16144999861717224,7.187405109405518,39.22174835205078,0.29471099376678467,0.8128010034561157,29.737281799316406,3812.515869140625,2.1252849102020264,5.958962917327881,0.000295000005280599,0.9141330122947693,0.836912989616394,0.04671499878168106,0.10246499627828598,0.0016720000421628356,12.300000190734863,0.21700499951839447,25.26994514465332,0.0009379999828524888,0.18036900460720062,0.6789079904556274,0.6689389944076538,32.479042053222656,2.3280439376831055,5.9479780197143555,17.72248077392578,0.2688640058040619,83.65545654296875,0.4669879972934723,0.8589590191841125,2633.717041015625,7.425075054168701,15.020516395568848,1.4624650478363037,0.12401700019836426,48.45993423461914,1.45203697681427,0.001032999949529767,0.2953389883041382,2.47932505607605,6.127315998077393,0.45324400067329407,91.21846008300781,10.337048530578613,6.19520902633667,0.029072999954223633,0.4625389873981476,0.006597999949008226,0.5222700238227844,2.499999936844688e-05,0.07328499853610992,2.7506229877471924,171.8019256591797,0.5351020097732544,0.012798000127077103,0.0003000000142492354,1.1895270347595215,2.1481659412384033,0.00783700030297041,0.11447300016880035,0.00014099999680183828,0.03429099917411804,3.405245065689087,4.825081825256348,0.03664100170135498,0.10642900317907333,0.5257650017738342,0.9493439793586731,7084.5224609375,27.514514923095703,0.023600000888109207,0.5248450040817261
2024-06-05,0.4813480079174042,104.38152313232422,0.46117499470710754,0.18860700726509094,0.04531500115990639,1.3632689714431763,0.0007670000195503235,44.22019958496094,0.0014220000011846423,8.692577362060547,36.52158737182617,8.613019943237305,1.7720240354537964,0.24952000379562378,495.13134765625,698.889404296875,0.8243759870529175,3.400000059627928e-05,71082.8203125,0.8232870101928711,0.14635799825191498,0.01813100092113018,0.14040300250053406,0.11885000020265579,0.47223299741744995,30.311487197875977,0.0015320000238716602,0.011590000241994858,0.16323499381542206,7.248727798461914,40.20638656616211,0.30358898639678955,0.8072140216827393,29.79906463623047,3864.260986328125,2.1548550128936768,6.076117992401123,0.00030899999546818435,0.9350600242614746,0.8281390070915222,0.04687900096178055,0.10445400327444077,0.0016740000573918223,12.332524299621582,0.21774700284004211,26.781740188598633,0.001057000015862286,0.17815199494361877,0.6952379941940308,0.670369029045105,32.62578582763672,2.2649149894714355,6.027651786804199,17.738054275512695,0.27688199281692505,85.41313171386719,0.47201600670814514,0.8731769919395447,2679.56396484375,7.655089855194092,15.281831741333008,1.4824609756469727,0.1265220046043396,48.64067459106445,1.3807159662246704,0.001032999949529767,0.3057970106601715,2.5235140323638916,6.166109085083008,0.4751879870891571,90.55280303955078,10.703509330749512,6.239585876464844,0.02927899919450283,0.47109898924827576,0.006591999903321266,0.5276119709014893,2.5999999706982635e-05,0.07832399755716324,2.806802988052368,173.48291015625,0.5394619703292847,0.012311000376939774,,1.211426019668579,2.237243890762329,0.009872999973595142,0.11463599652051926,0.00014200000441633165,0.0355600006878376,3.3936450481414795,4.894783020019531,0.03813200071454048,0.10697200149297714,0.5257109999656677,0.9566519856452942,7111.4052734375,26.50568962097168,0.02407900057733059,0.5452690124511719
2024-06-06,0.4821909964084625,102.42625427246094,0.4581019878387451,0.1857610046863556,0.04428400099277496,1.3274719715118408,0.0007670000195503235,41.880126953125,0.001415999955497682,8.617698669433594,35.91181564331055,8.433172225952148,1.7664259672164917,0.24509499967098236,495.8234558105469,710.4640502929688,0.8008149862289429,3.199999991920777e-05,70757.1640625,0.7912759780883789,0.1371850073337555,0.01756099984049797,0.13897499442100525,0.11351700127124786,0.4605120122432709,30.195045471191406,0.001436999998986721,0.011509999632835388,0.16015900671482086,7.142014026641846,38.97243881225586,0.2989490032196045,0.7853839993476868,29.062694549560547,3811.60595703125,2.04423189163208,5.958722114562988,0.00031999999191612005,0.9189010262489319,0.8063480257987976,0.045368000864982605,0.10141599923372269,0.001630999962799251,12.088897705078125,0.21559099853038788,28.086151123046875,0.001003999961540103,0.17225299775600433,0.7062339782714844,0.6821349859237671,32.43009948730469,2.195301055908203,6.004745960235596,17.268896102905273,0.26743701100349426,84.18112182617188,0.47660601139068604,0.8401950001716614,2619.155029296875,7.333910942077637,14.905280113220215,1.482463002204895,0.12395600229501724,48.812225341796875,1.3513050079345703,0.001032999949529767,0.302390992641449,2.4831910133361816,5.940735816955566,0.4645729959011078,89.70464324951172,10.380135536193848,6.015190124511719,0.028860000893473625,0.4735270142555237,0.006512000225484371,0.5096570253372192,2.499999936844688e-05,0.07457199692726135,2.7489850521087646,170.01622009277344,0.5683289766311646,0.01223399955779314,,1.1797560453414917,2.199031114578247,0.009500999934971333,0.11474800109863281,0.00014200000441633165,0.035822998732328415,3.229098081588745,4.8062591552734375,0.037654999643564224,0.1052820011973381,0.5215780138969421,0.9389569759368896,7006.72412109375,26.719266891479492,0.02379399910569191,0.5265060067176819
2024-06-07,0.4604940116405487,97.44766998291016,0.44964298605918884,0.1747180074453354,0.04079100117087364,1.1915379762649536,0.0007379999733529985,38.96063232421875,0.001386999967508018,8.098858833312988,33.507789611816406,7.864957809448242,1.6015870571136475,0.22924299538135529,478.025146484375,683.3609619140625,0.7664980292320251,2.9000000722589903e-05,69342.5859375,0.740024983882904,0.1245179995894432,0.016707999631762505,0.13102899491786957,0.11319199949502945,0.41998401284217834,27.986825942993164,0.001281999982893467,0.010600999929010868,0.14830300211906433,6.657766819000244,36.01264190673828,0.26625001430511475,0.7271479964256287,27.059429168701172,3678.629150390625,1.8443410396575928,6.116384983062744,0.00028300000121816993,0.8524609804153442,0.7221739888191223,0.03999200090765953,0.09400700032711029,0.0015399999683722854,11.517300605773926,0.20163799822330475,27.91675567626953,0.0009740000241436064,0.1629669964313507,0.6466429829597473,0.7036070227622986,30.16294288635254,2.0297958850860596,6.0162577629089355,16.32770347595215,0.24537600576877594,80.08868408203125,0.4367170035839081,0.7998870015144348,2503.301025390625,6.8800458908081055,14.077370643615723,1.4526139497756958,0.11351799964904785,48.205963134765625,1.326524019241333,0.001032999949529767,0.2889670133590698,2.2611420154571533,5.502590179443359,0.4393309950828552,86.34761047363281,9.579879760742188,5.559048175811768,0.026321999728679657,0.43479201197624207,0.006099999882280827,0.5246419906616211,2.4000000848900527e-05,0.06915599852800369,2.513756036758423,162.50704956054688,0.5087180137634277,0.01153200026601553,,1.0661269426345825,1.997972011566162,0.009197999723255634,0.11271099746227264,0.00013899999612476677,0.03290500119328499,2.8594698905944824,4.417300224304199,0.03583599999547005,0.10026100277900696,0.4989509880542755,0.8745070099830627,6614.52001953125,24.931806564331055,0.0226259995251894,0.48027700185775757
2024-06-08,0.45110300183296204,92.9720687866211,0.43657100200653076,0.1662289947271347,0.03900400176644325,1.121917963027954,0.0007259999983943999,36.8574333190918,0.0013859999598935246,7.759523868560791,32.29003143310547,7.400496006011963,1.4883970022201538,0.21263499557971954,469.8932189941406,682.6651611328125,0.727728009223938,2.700000004551839e-05,69305.7734375,0.717631995677948,0.11731299757957458,0.016860999166965485,0.12230099737644196,0.11084699630737305,0.40035000443458557,26.461950302124023,0.0011970000341534615,0.010329999960958958,0.14605900645256042,6.388423919677734,34.58848571777344,0.2520489990711212,0.7017449736595154,26.850828170776367,3680.949951171875,1.748432993888855,6.05625581741333,0.0002800000074785203,0.8015390038490295,0.6907010078430176,0.03796600177884102,0.0903329998254776,0.0014819999923929572,10.895586013793945,0.18900899589061737,26.86905860900879,0.0009800000116229057,0.156482994556427,0.6430569887161255,0.6741060018539429,28.48014259338379,1.9321889877319336,5.790297031402588,15.944519996643066,0.22739200294017792,79.99410247802734,0.41279101371765137,0.7439720034599304,2426.885009765625,6.571623802185059,13.398959159851074,1.4254729747772217,0.10655900090932846,47.5158576965332,1.2691830396652222,0.001032999949529767,0.27207499742507935,2.16914701461792,5.42730188369751,0.41422000527381897,83.30925750732422,9.144438743591309,5.365942001342773,0.02506599947810173,0.4106769859790802,0.0059819999150931835,0.49389201402664185,2.300000051036477e-05,0.06605900079011917,2.3983750343322754,157.96890258789062,0.4750950038433075,0.01172299962490797,,1.0319980382919312,1.9198559522628784,0.009371000342071056,0.11475600302219391,0.00013899999612476677,0.03164200112223625,2.710416078567505,4.2532057762146,0.03551499918103218,0.09827399998903275,0.4931449890136719,0.8302919864654541,6411.517578125,22.988924026489258,0.021104000508785248,0.45072001218795776
2024-06-09,0.44297200441360474,93.46057891845703,0.44410601258277893,0.1703300029039383,0.03990799933671951,1.154829978942871,0.0007270000060088933,37.67539596557617,0.0013930000131949782,7.881793975830078,32.96836853027344,7.482601165771484,1.4999959468841553,0.21898800134658813,474.4519348144531,673.3153076171875,0.7345290184020996,2.9000000722589903e-05,69647.9921875,0.730754017829895,0.12978799641132355,0.01676199957728386,0.12396000325679779,0.11009100079536438,0.41721299290657043,26.81654167175293,0.0012150000547990203,0.010312000289559364,0.14677399396896362,6.522762775421143,35.56278610229492,0.25811800360679626,0.7105159759521484,26.963499069213867,3705.90380859375,1.7360670566558838,6.128446102142334,0.0002800000074785203,0.8047320246696472,0.6960409879684448,0.03895699977874756,0.09144199639558792,0.0014900000533089042,11.030340194702148,0.19302600622177124,27.824594497680664,0.0009270000155083835,0.1688220053911209,0.6454480290412903,0.7588409781455994,28.836240768432617,1.880431056022644,5.8229451179504395,16.357593536376953,0.2268729954957962,80.51000213623047,0.4216350018978119,0.750997006893158,2489.131103515625,6.591291904449463,13.492050170898438,1.4429659843444824,0.10802300274372101,47.08137893676758,1.301211953163147,0.001032999949529767,0.2698270082473755,2.2294929027557373,5.359097003936768,0.42902499437332153,87.76162719726562,9.20444107055664,5.330582141876221,0.02566700056195259,0.4222790002822876,0.006053999997675419,0.5021950006484985,2.300000051036477e-05,0.06605800241231918,2.4312379360198975,162.08360290527344,0.4912019968032837,0.011370000429451466,,1.0417670011520386,1.9810479879379272,0.009046000428497791,0.11688199639320374,0.00013899999612476677,0.03191399946808815,2.7730190753936768,4.240034103393555,0.035847000777721405,0.0998150035738945,0.49858298897743225,0.8514509797096252,6524.79541015625,23.7410831451416,0.02153100073337555,0.4631600081920624
2024-06-10,0.432886004447937,90.78217315673828,0.44046100974082947,0.1665080040693283,0.039181001484394073,1.1304680109024048,0.0007239999831654131,36.56306838989258,0.0013899999903514981,7.853382110595703,32.274227142333984,7.188007831573486,1.4616299867630005,0.22020399570465088,468.92254638671875,624.3868408203125,0.728268027305603,2.700000004551839e-05,69512.28125,0.7252299785614014,0.12556900084018707,0.015673000365495682,0.11831799894571304,0.10717300325632095,0.38279300928115845,26.202518463134766,0.0011749999830499291,0.009898999705910683,0.1447400003671646,6.507446765899658,34.93398666381836,0.25018200278282166,0.7059969902038574,26.61273193359375,3666.717529296875,1.6581699848175049,5.790617942810059,0.00026500000967644155,0.7845280170440674,0.6763290166854858,0.03691000118851662,0.08911299705505371,0.0014700000174343586,11.112204551696777,0.19070099294185638,29.306007385253906,0.0010209999745711684,0.16217899322509766,0.6332579851150513,0.7618520259857178,28.43438148498535,1.869246006011963,5.852809906005859,15.89479923248291,0.21001799404621124,79.60232543945312,0.4136489927768707,0.728551983833313,2399.475341796875,6.390912055969238,13.398489952087402,1.4617329835891724,0.10452699661254883,46.87028884887695,1.1953339576721191,0.001032999949529767,0.2622610032558441,2.1858339309692383,5.2209367752075195,0.40578100085258484,87.57768249511719,8.637553215026855,5.2080078125,0.025180000811815262,0.4133079946041107,0.00596500001847744,0.48159998655319214,2.300000051036477e-05,0.06373699754476547,2.383697986602783,158.9280242919922,0.47526299953460693,0.010816999711096287,,1.0300270318984985,1.9088209867477417,0.009114000014960766,0.11760800331830978,0.00013899999612476677,0.031082000583410263,2.692051887512207,4.061295986175537,0.03558199852705002,0.09996899962425232,0.4966279864311218,0.8462669849395752,6415.67138671875,23.556516647338867,0.02115200087428093,0.4551979899406433
2024-06-11,0.4075460135936737,87.73675537109375,0.4218910038471222,0.15919199585914612,0.03695699945092201,1.0802990198135376,0.0007120000082068145,33.21372985839844,0.0013470000121742487,7.520244121551514,31.541475296020508,6.86185884475708,1.401203989982605,0.21545599400997162,446.39678955078125,602.55810546875,0.6963859796524048,2.700000004551839e-05,67332.03125,0.6897969841957092,0.117296002805233,0.01424499973654747,0.11137499660253525,0.10083000361919403,0.35095199942588806,25.52986717224121,0.001129999989643693,0.009592000395059586,0.13810400664806366,6.379897117614746,33.365577697753906,0.23483900725841522,0.683027982711792,25.671314239501953,3498.33056640625,1.5353699922561646,5.38822078704834,0.00023700000019744039,0.7469850182533264,0.6332219839096069,0.03444499894976616,0.08735600113868713,0.0014140000566840172,10.088054656982422,0.18080200254917145,27.21243667602539,0.001062000053934753,0.1639309972524643,0.5903930068016052,0.7458019852638245,27.52778434753418,1.8318959474563599,5.915126800537109,14.996339797973633,0.20160600543022156,77.28195190429688,0.3933059871196747,0.6887180209159851,2264.59716796875,6.065760135650635,12.921035766601562,1.3914530277252197,0.09855099767446518,45.462642669677734,1.2719680070877075,0.001032999949529767,0.24524399638175964,2.0581700801849365,4.932229995727539,0.3825800120830536,84.42092895507812,8.196200370788574,4.896286964416504,0.02393599972128868,0.3926990032196045,0.005617000162601471,0.4571720063686371,2.2000000171829015e-05,0.06085899844765663,2.2367351055145264,149.42898559570312,0.4463549852371216,0.010106000117957592,,0.9532099962234497,1.7982079982757568,0.0067529999651014805,0.11653400212526321,0.00013499999477062374,0.02984900027513504,2.5469110012054443,3.8017239570617676,0.03531000018119812,0.09674900025129318,0.480320006608963,0.8152610063552856,6192.08984375,22.781843185424805,0.02012700028717518,0.43032899498939514
2024-06-12,0.4241870045661926,89.9734878540039,0.4377959966659546,0.1659179925918579,0.039643000811338425,1.1298789978027344,0.0007120000082068145,34.892127990722656,0.0013650000328198075,7.775824069976807,33.27341079711914,7.181319236755371,1.4515069723129272,0.22360800206661224,454.10943603515625,619.19482421875,0.7180989980697632,2.9000000722589903e-05,68241.1875,0.7144960165023804,0.1202239990234375,0.014413000084459782,0.12213899940252304,0.10412999987602234,0.3603140115737915,26.531875610351562,0.0011680000461637974,0.009836000390350819,0.14619599282741547,6.7417168617248535,34.80655288696289,0.24017199873924255,0.7017890214920044,26.114582061767578,3559.61767578125,1.7180490493774414,5.65232515335083,0.00021899999410379678,0.7790970206260681,0.6767399907112122,0.03583800047636032,0.09174399822950363,0.0014560000272467732,10.514159202575684,0.18968600034713745,31.259431838989258,0.0009710000013001263,0.1704999953508377,0.6023160219192505,0.790789008140564,30.098857879638672,2.000441074371338,5.921640872955322,16.001293182373047,0.20809400081634521,78.46941375732422,0.4128490090370178,0.7117509841918945,2305.63720703125,6.399778842926025,13.56208324432373,1.3797409534454346,0.10131999850273132,46.2180290222168,1.3424259424209595,0.001032999949529767,0.26004600524902344,2.1451549530029297,5.494051933288574,0.4002169966697693,87.54026794433594,9.265911102294922,5.092617034912109,0.02480199933052063,0.41124099493026733,0.005778000224381685,0.4811379909515381,2.2000000171829015e-05,0.06486599892377853,2.34389591217041,155.1775665283203,0.47080400586128235,0.009854000061750412,,0.9997159838676453,1.9199810028076172,0.009461999870836735,0.1164499968290329,0.00013600000238511711,0.03128200024366379,2.6648149490356445,3.861752986907959,0.03491799905896187,0.10010900348424911,0.49154001474380493,0.8476279973983765,6371.20263671875,23.567089080810547,0.02101000025868416,0.4491809904575348
2024-06-13,0.4134640097618103,83.72600555419922,0.4211849868297577,0.15585100650787354,0.03734400123357773,1.0709949731826782,0.0007110000005923212,29.1058406829834,0.00133500003721565,7.435369968414307,30.98321533203125,6.962604999542236,1.3832429647445679,0.21153800189495087,431.5286560058594,599.5150756835938,0.6900380253791809,2.5999999706982635e-05,66756.3984375,0.6884639859199524,0.11245899647474289,0.013563999906182289,0.1142909973859787,0.10033199936151505,0.28727999329566956,25.950345993041992,0.0011360000353306532,0.009290000423789024,0.1410599946975708,6.360072135925293,33.13438034057617,0.22537900507450104,0.6746349930763245,25.294464111328125,3469.28125,1.5884000062942505,5.377881050109863,0.00020599999697878957,0.7309100031852722,0.6396970152854919,0.03393099829554558,0.08831699937582016,0.0014049999881535769,9.811942100524902,0.1810149997472763,28.80077362060547,0.0009069999796338379,0.16596299409866333,0.5658739805221558,0.7292389869689941,27.92742156982422,1.8612979650497437,5.587964057922363,15.136268615722656,0.20018599927425385,79.14324188232422,0.3962700068950653,0.6743040084838867,2247.4736328125,5.919665813446045,13.017640113830566,1.3629250526428223,0.09694699943065643,46.29703140258789,1.2306419610977173,0.001032999949529767,0.2469329982995987,2.0130980014801025,4.954041004180908,0.37332600355148315,83.06859588623047,8.311713218688965,4.754239082336426,0.023825999349355698,0.39254501461982727,0.005603000055998564,0.44235900044441223,2.099999983329326e-05,0.06630899757146835,2.194586992263794,147.31442260742188,0.44879499077796936,0.009681000374257565,,0.9608039855957031,1.7500770092010498,0.009347000159323215,0.11687500029802322,0.0001340000017080456,0.029556000605225563,2.3860249519348145,3.6394050121307373,0.03468500077724457,0.09748099744319916,0.4770050048828125,0.813992977142334,6141.00830078125,22.821346282958984,0.019964000210165977,0.4259450137615204
2024-06-14,0.40505000948905945,83.59415435791016,0.41168299317359924,0.15120600163936615,0.03483400121331215,1.0145219564437866,0.0007149999728426337,28.48354721069336,0.0013200000394135714,7.113450050354004,30.291038513183594,6.665433883666992,1.3323379755020142,0.2097640037536621,422.8840637207031,603.1805419921875,0.6834350228309631,2.4000000848900527e-05,66011.09375,0.6698200106620789,0.10837899893522263,0.012760000303387642,0.11026600003242493,0.10047800093889236,0.28315600752830505,25.918413162231445,0.001088000019080937,0.009109999984502792,0.13496999442577362,6.162761211395264,32.55364227294922,0.2132200002670288,0.647773027420044,25.129518508911133,3480.27197265625,1.4794349670410156,5.0931878089904785,0.0002010000025620684,0.7039300203323364,0.6178669929504395,0.0330439992249012,0.08632899820804596,0.001383999944664538,9.315333366394043,0.17735600471496582,26.179346084594727,0.0009120000177063048,0.16289299726486206,0.5514709949493408,0.775875985622406,26.306528091430664,1.9816290140151978,5.541446208953857,14.741475105285645,0.1935259997844696,77.54237365722656,0.38380199670791626,0.6461039781570435,2275.02392578125,5.5840301513671875,12.432316780090332,1.3345270156860352,0.09215600043535233,45.155128479003906,1.201179027557373,0.001032999949529767,0.23432299494743347,2.003262996673584,4.921189785003662,0.35608598589897156,81.29536437988281,7.94940185546875,4.672953128814697,0.0231929998844862,0.3784950077533722,0.005450000055134296,0.41973501443862915,1.9999999494757503e-05,0.06318099796772003,2.1284968852996826,143.0944366455078,0.4414289891719818,0.009414000436663628,,0.9217730164527893,1.6600879430770874,0.004712000023573637,0.11641199886798859,0.0001320000010309741,0.028519999235868454,2.3434109687805176,3.4321470260620117,0.034115999937057495,0.09677399694919586,0.47427499294281006,0.8138520121574402,6123.171875,22.751691818237305,0.019329000264406204,0.4072900116443634
2024-06-15,0.4132489860057831,85.87303924560547,0.41369500756263733,0.1522669941186905,0.03454799950122833,1.0423380136489868,0.0007140000234358013,28.296356201171875,0.001323999953456223,7.142673969268799,29.987537384033203,6.7744622230529785,1.3332459926605225,0.21342100203037262,429.7106628417969,607.8029174804688,0.6902239918708801,2.4000000848900527e-05,66191.0,0.6774160265922546,0.1041169986128807,0.013151999562978745,0.1073089987039566,0.09998399764299393,0.3123280107975006,26.01350975036621,0.0010789999505504966,0.009208999574184418,0.13656599819660187,6.221013069152832,33.22032165527344,0.21462100744247437,0.6613590121269226,25.61893081665039,3565.549560546875,1.458490014076233,5.222397804260254,0.00020199999562464654,0.7126330137252808,0.6236209869384766,0.03288700059056282,0.08480700105428696,0.0013899999903514981,9.092928886413574,0.181209996342659,25.344478607177734,0.0008849999867379665,0.15320800244808197,0.5577319860458374,0.7917720079421997,26.494253158569336,2.068336009979248,5.747426986694336,14.858819961547852,0.1931930035352707,79.19642639160156,0.3882249891757965,0.6483650207519531,2308.560546875,5.600974082946777,12.66996955871582,1.3480490446090698,0.09381499886512756,46.16019058227539,1.2077549695968628,0.001032999949529767,0.2372789978981018,2.1001319885253906,5.337130069732666,0.35541900992393494,82.30689239501953,7.930939197540283,4.663014888763428,0.02329999953508377,0.38365399837493896,0.005448999814689159,0.41580501198768616,2.099999983329326e-05,0.06337500363588333,2.1795549392700195,145.41221618652344,0.44528499245643616,0.009053000248968601,,0.9586549997329712,1.6804319620132446,0.007007000036537647,0.11524699628353119,0.0001320000010309741,0.028581000864505768,2.4168689250946045,3.3842380046844482,0.034265000373125076,0.09823700040578842,0.49069100618362427,0.8165519833564758,6319.40283203125,22.642864227294922,0.019752999767661095,0.40639299154281616
